포인트 wkt,시군구명
POINT(126.998133 37.530356),서울특별시 용산구
POINT(126.998133 37.530356),서울특별시 용산구
POINT(126.998176 37.530380),서울특별시 용산구
POINT(126.998325 37.530288),서울특별시 용산구
POINT(126.998315 37.530267),서울특별시 용산구
POINT(126.998516 37.530225),서울특별시 용산구
POINT(126.998668 37.530117),서울특별시 용산구
POINT(126.998668 37.530117),서울특별시 용산구
POINT(126.998863 37.530040),서울특별시 용산구
POINT(126.998863 37.530040),서울특별시 용산구
POINT(126.998851 37.530024),서울특별시 용산구
POINT(126.999005 37.529875),서울특별시 용산구
POINT(126.999095 37.529807),서울특별시 용산구
POINT(126.999198 37.529785),서울특별시 용산구
POINT(126.999241 37.529796),서울특별시 용산구
POINT(126.999267 37.529750),서울특별시 용산구
POINT(126.999485 37.529629),서울특별시 용산구
POINT(126.999485 37.529629),서울특별시 용산구
POINT(126.999739 37.529550),서울특별시 용산구
POINT(126.999753 37.529571),서울특별시 용산구
POINT(126.999854 37.529491),서울특별시 용산구
POINT(126.999854 37.529491),서울특별시 용산구
POINT(127.000185 37.529376),서울특별시 용산구
POINT(127.000185 37.529376),서울특별시 용산구
POINT(127.000165 37.529358),서울특별시 용산구
POINT(127.000161 37.529344),서울특별시 용산구
POINT(127.000082 37.529161),서울특별시 용산구
POINT(127.000040 37.529110),서울특별시 용산구
POINT(126.999996 37.529078),서울특별시 용산구
POINT(126.999996 37.529078),서울특별시 용산구
POINT(126.999965 37.528859),서울특별시 용산구
POINT(126.999947 37.528699),서울특별시 용산구
POINT(126.999877 37.528616),서울특별시 용산구
POINT(126.999900 37.528601),서울특별시 용산구
POINT(126.999900 37.528601),서울특별시 용산구
POINT(126.999644 37.528449),서울특별시 용산구
POINT(126.999644 37.528449),서울특별시 용산구
POINT(126.999644 37.528449),서울특별시 용산구
POINT(126.999561 37.528330),서울특별시 용산구
POINT(126.999352 37.528162),서울특별시 용산구
POINT(126.996665 37.531639),서울특별시 용산구
POINT(126.996703 37.531642),서울특별시 용산구
POINT(126.996730 37.531639),서울특별시 용산구
POINT(126.996759 37.531725),서울특별시 용산구
POINT(126.996935 37.531791),서울특별시 용산구
POINT(126.997020 37.531947),서울특별시 용산구
POINT(126.997020 37.531947),서울특별시 용산구
POINT(126.997020 37.531947),서울특별시 용산구
POINT(126.997064 37.531905),서울특별시 용산구
POINT(126.997216 37.532015),서울특별시 용산구
POINT(126.997340 37.532055),서울특별시 용산구
POINT(126.997911 37.532192),서울특별시 용산구
POINT(126.997911 37.532192),서울특별시 용산구
POINT(126.997911 37.532192),서울특별시 용산구
POINT(126.997940 37.532186),서울특별시 용산구
POINT(126.998012 37.532229),서울특별시 용산구
POINT(126.998126 37.532327),서울특별시 용산구
POINT(126.998222 37.532377),서울특별시 용산구
POINT(126.998220 37.532423),서울특별시 용산구
POINT(126.998220 37.532423),서울특별시 용산구
POINT(126.998220 37.532423),서울특별시 용산구
POINT(126.998585 37.532190),서울특별시 용산구
POINT(126.998943 37.532040),서울특별시 용산구
POINT(126.999059 37.532016),서울특별시 용산구
POINT(126.999059 37.532016),서울특별시 용산구
POINT(126.999084 37.532030),서울특별시 용산구
POINT(126.999107 37.532013),서울특별시 용산구
POINT(127.000233 37.527551),서울특별시 용산구
POINT(127.000233 37.527551),서울특별시 용산구
POINT(127.000271 37.527531),서울특별시 용산구
POINT(127.000336 37.527378),서울특별시 용산구
POINT(127.000443 37.527199),서울특별시 용산구
POINT(127.000443 37.527199),서울특별시 용산구
POINT(127.000464 37.527210),서울특별시 용산구
POINT(127.000443 37.527199),서울특별시 용산구
POINT(127.000641 37.527212),서울특별시 용산구
POINT(127.001030 37.527318),서울특별시 용산구
POINT(127.001021 37.527557),서울특별시 용산구
POINT(127.001053 37.527555),서울특별시 용산구
POINT(127.001392 37.527606),서울특별시 용산구
POINT(127.001441 37.527643),서울특별시 용산구
POINT(127.001526 37.527656),서울특별시 용산구
POINT(127.001526 37.527656),서울특별시 용산구
POINT(127.001707 37.527679),서울특별시 용산구
POINT(127.001775 37.527704),서울특별시 용산구
POINT(127.001802 37.527962),서울특별시 용산구
POINT(127.001825 37.528064),서울특별시 용산구
POINT(127.002001 37.528049),서울특별시 용산구
POINT(127.002143 37.528040),서울특별시 용산구
POINT(127.002192 37.528030),서울특별시 용산구
POINT(127.002143 37.528040),서울특별시 용산구
POINT(127.03023069831726843 37.56356138074172435),서울특별시 성동구
POINT(127.03023069831726843 37.56356138074172435),서울특별시 성동구
POINT(127.0302276983172618 37.56355238074172576),서울특별시 성동구
POINT(127.0303788369555491 37.56339610701542853),서울특별시 성동구
POINT(127.03046700000000158 37.56311199999999673),서울특별시 성동구
POINT(127.03049500000000194 37.56309000000000253),서울특별시 성동구
POINT(127.03061999999999898 37.56301200000000051),서울특별시 성동구
POINT(127.03072006969969721 37.56320399547525568),서울특별시 성동구
POINT(127.04855677123852331 37.56087521180140953),서울특별시 성동구
POINT(127.03071691780827734 37.56309027887368046),서울특별시 성동구
POINT(127.03072991780827294 37.56311427887367671),서울특별시 성동구
POINT(127.03071691780827734 37.56309027887368046),서울특별시 성동구
POINT(127.03071691780827734 37.56309027887368046),서울특별시 성동구
POINT(127.03069499999999437 37.56301100000000304),서울특별시 성동구
POINT(127.0306759999999997 37.56295800000000185),서울특별시 성동구
POINT(127.03078414101693738 37.56280352030145764),서울특별시 성동구
POINT(127.03070800000000418 37.56269000000000347),서울특별시 성동구
POINT(127.03070800000000418 37.56269000000000347),서울특별시 성동구
POINT(127.03069000000000699 37.56261800000000051),서울특별시 성동구
POINT(127.03061700000000656 37.56234500000000054),서울특별시 성동구
POINT(127.03061700000000656 37.56234500000000054),서울특별시 성동구
POINT(127.03061700000000656 37.56234500000000054),서울특별시 성동구
POINT(127.03079629875898604 37.56235331517476794),서울특별시 성동구
POINT(127.03072400000000641 37.5623250000000013),서울특별시 성동구
POINT(127.03072400000000641 37.5623250000000013),서울특별시 성동구
POINT(127.03073346433176027 37.56216173761178823),서울특별시 성동구
POINT(127.03082860503893414 37.56193325785685033),서울특별시 성동구
POINT(127.03075699999999415 37.56191900000000317),서울특별시 성동구
POINT(127.03117699999999957 37.56165200000000226),서울특별시 성동구
POINT(127.03089099999999689 37.56157900000000183),서울특별시 성동구
POINT(127.03089099999999689 37.56157900000000183),서울특별시 성동구
POINT(127.03089099999999689 37.56157900000000183),서울특별시 성동구
POINT(127.03089900000000512 37.56155100000000147),서울특별시 성동구
POINT(127.0309830000000062 37.56150699999999887),서울특별시 성동구
POINT(127.03103699999999776 37.56145399999999768),서울특별시 성동구
POINT(127.03128300000000195 37.56144499999999908),서울특별시 성동구
POINT(127.03125835708142688 37.5612573991416383),서울특별시 성동구
POINT(127.03129335708142378 37.56127639914164007),서울특별시 성동구
POINT(127.03129335708142378 37.56127639914164007),서울특별시 성동구
POINT(127.03133035708142984 37.56125039914164176),서울특별시 성동구
POINT(127.03143929938848089 37.5612595797401454),서울특별시 성동구
POINT(127.03152300000000707 37.5610810000000015),서울특별시 성동구
POINT(127.03167122726861749 37.56107779021498771),서울특별시 성동구
POINT(127.03170122726862701 37.5610387902149867),서울특별시 성동구
POINT(127.03197199202917034 37.56083837202341158),서울특별시 성동구
POINT(127.03226223209998125 37.56060811364147156),서울특별시 성동구
POINT(127.03226223209998125 37.56060811364147156),서울특별시 성동구
POINT(127.03224023209997995 37.56061411364147062),서울특별시 성동구
POINT(127.03087800000000129 37.56172500000000269),서울특별시 성동구
POINT(127.02815399396628493 37.56459214715935957),서울특별시 성동구
POINT(127.02815399396628493 37.56459214715935957),서울특별시 성동구
POINT(127.02821722583995268 37.56454526127490823),서울특별시 성동구
POINT(127.02808839934475316 37.56442632958858496),서울특별시 성동구
POINT(127.02803900000000681 37.56436200000000269),서울특별시 성동구
POINT(127.02796299999999974 37.56419799999999753),서울특별시 성동구
POINT(127.02801200000000392 37.56413100000000327),서울특별시 성동구
POINT(127.02801200000000392 37.56413100000000327),서울특별시 성동구
POINT(127.0280350000000027 37.5641469999999984),서울특별시 성동구
POINT(127.02795399999999404 37.56397299999999717),서울특별시 성동구
POINT(127.02785030486920448 37.56381216883301732),서울특별시 성동구
POINT(127.02785030486920448 37.56381216883301732),서울특별시 성동구
POINT(127.02783430486921645 37.56378916883301144),서울특별시 성동구
POINT(127.02756899999999973 37.56357599999999763),서울특별시 성동구
POINT(127.0274040000000042 37.56333599999999961),서울특별시 성동구
POINT(127.0274040000000042 37.56333599999999961),서울특별시 성동구
POINT(127.02736099999999908 37.56317599999999857),서울특별시 성동구
POINT(127.02724600000000521 37.56294599999999662),서울특별시 성동구
POINT(127.02764762701688994 37.56317912023315131),서울특별시 성동구
POINT(127.02770700000000659 37.56325900000000217),서울특별시 성동구
POINT(127.02772562701689196 37.56321512023315279),서울특별시 성동구
POINT(127.02788969834055877 37.56329364557429074),서울특별시 성동구
POINT(127.02812507898057959 37.56313490756934215),서울특별시 성동구
POINT(127.02812507898057959 37.56313490756934215),서울특별시 성동구
POINT(127.02844500000000494 37.56298999999999921),서울특별시 성동구
POINT(127.02844500000000494 37.56298999999999921),서울특별시 성동구
POINT(127.02849155228381051 37.56307229175551754),서울특별시 성동구
POINT(127.02856400000000292 37.5633150000000029),서울특별시 성동구
POINT(127.02876175694372307 37.56333220028948716),서울특별시 성동구
POINT(127.02876175694372307 37.56333220028948716),서울특별시 성동구
POINT(127.02877075694371456 37.56335020028949145),서울특별시 성동구
POINT(127.02895291298881375 37.5636324656593743),서울특별시 성동구
POINT(127.02891800000000444 37.5637660000000011),서울특별시 성동구
POINT(127.02912160656444485 37.56402552303308084),서울특별시 성동구
POINT(127.02912160656444485 37.56402552303308084),서울특별시 성동구
POINT(127.02912160656444485 37.56402552303308084),서울특별시 성동구
POINT(127.02906460656444665 37.56404152303308308),서울특별시 성동구
POINT(127.02920699999999954 37.56401100000000071),서울특별시 성동구
POINT(127.04847700000000543 37.56094800000000333),서울특별시 성동구
POINT(127.04847700000000543 37.56094800000000333),서울특별시 성동구
POINT(127.04855677123852331 37.56087521180140953),서울특별시 성동구
POINT(127.04865076970902749 37.56075294714843693),서울특별시 성동구
POINT(127.04865076970902749 37.56075294714843693),서울특별시 성동구
POINT(127.04865076970902749 37.56075294714843693),서울특별시 성동구
POINT(127.04880814481181517 37.56069814832927989),서울특별시 성동구
POINT(127.04880814481181517 37.56069814832927989),서울특별시 성동구
POINT(127.04913508299145519 37.56052847894371638),서울특별시 성동구
POINT(127.04913508299145519 37.56052847894371638),서울특별시 성동구
POINT(127.04913508299145519 37.56052847894371638),서울특별시 성동구
POINT(127.04915608299145902 37.56049147894371742),서울특별시 성동구
POINT(127.04915608299145902 37.56049147894371742),서울특별시 성동구
POINT(127.04915608299145902 37.56049147894371742),서울특별시 성동구
POINT(127.04923593248328473 37.56036627187622656),서울특별시 성동구
POINT(127.04923593248328473 37.56036627187622656),서울특별시 성동구
POINT(127.04931329311912691 37.56008898690416942),서울특별시 성동구
POINT(127.04931329311912691 37.56008898690416942),서울특별시 성동구
POINT(127.04452000000000567 37.54610300000000223),서울특별시 성동구
POINT(127.04409541080865154 37.54621189422970673),서울특별시 성동구
POINT(127.04367144961513247 37.54630231299603338),서울특별시 성동구
POINT(127.04331738950638453 37.54636040750666837),서울특별시 성동구
POINT(127.04294299999999396 37.5464460000000031),서울특별시 성동구
POINT(127.04261200000000542 37.54651900000000353),서울특별시 성동구
POINT(127.04224317487447138 37.54664712707700147),서울특별시 성동구
POINT(127.04180399999999906 37.54675100000000043),서울특별시 성동구
POINT(127.04157558922315729 37.54683861536380363),서울특별시 성동구
POINT(127.04150099999999668 37.5470589999999973),서울특별시 성동구
