개방자치단체코드,상세영업상태명,지번주소,도로명주소
3220000,폐업,서울특별시 강남구 논현동 236-8번지 지하1층 ,"서울특별시 강남구 봉은사로 223, 지하1층 (논현동)"
3220000,폐업,"서울특별시 강남구 논현동 152-0 (지하2층,지하2중층) ","서울특별시 강남구 논현로 645 (논현동,(지하2층,지하2중층))"
3220000,폐업,서울특별시 강남구 역삼동 823-6번지 지하1층 ,
3220000,폐업,서울특별시 강남구 신사동 587-1 선샤인호텔 별관3층 ,"서울특별시 강남구 도산대로 205 (신사동,선샤인호텔 별관3층)"
3220000,폐업,"서울특별시 강남구 역삼동 677-21번지 2층,3층 ",
3220000,폐업,서울특별시 강남구 역삼동 677-21번지 4층 ,
3220000,폐업,서울특별시 강남구 삼성동 1-0번지 ,
3220000,폐업,서울특별시 강남구 삼성동 117-0번지 ,
3220000,폐업,서울특별시 강남구 논현동 202-7번지 지하3층 ,
3220000,폐업,"서울특별시 강남구 논현동 6번지 지하1,2층 ","서울특별시 강남구 도산대로 144, 지하1,2층 (논현동)"
3220000,폐업,서울특별시 강남구 삼성동 143-48번지 대종빌딩 ,"서울특별시 강남구 테헤란로 435, 대종빌딩 지하1층 (삼성동)"
3220000,폐업,서울특별시 강남구 논현동 236-8번지 글래드라이브호텔 ,"서울특별시 강남구 봉은사로 223, 글래드라이브호텔 (지하1,2,3층) (논현동)"
3220000,폐업,서울특별시 강남구 논현동 1번지 지하1층(지하1층중층) ,"서울특별시 강남구 강남대로 606 (논현동,지하1층(지하1층중층))"
3220000,폐업,서울특별시 강남구 대치동 891-37번지 ,서울특별시 강남구 선릉로90길 64 (대치동)
3220000,폐업,서울특별시 강남구 신사동 513-1번지 지하1층 ,
3220000,폐업,서울특별시 강남구 역삼동 703-8번지 ,
3220000,폐업,서울특별시 강남구 역삼동 678-12번지 지하1층 ,"서울특별시 강남구 테헤란로33길 13-13 (역삼동,지하1층)"
3220000,폐업,서울특별시 강남구 역삼동 603-7번지 ,
3220000,폐업,서울특별시 강남구 논현동 152-0번지 ,
3220000,폐업,서울특별시 강남구 역삼동 603-0번지 ,
3220000,폐업,서울특별시 강남구 역삼동 718-21번지 지하1층 ,"서울특별시 강남구 테헤란로28길 3-14 (역삼동,지하1층)"
3220000,폐업,서울특별시 강남구 삼성동 45-12번지 지하1 ,"서울특별시 강남구 봉은사로 457, 지하1층 (삼성동)"
3220000,폐업,서울특별시 강남구 역삼동 825-27번지 지하1층 ,"서울특별시 강남구 테헤란로2길 21 (역삼동,지하1층)"
3220000,폐업,서울특별시 강남구 논현동 241-11번지 ,서울특별시 강남구 학동로 338 (논현동)
3220000,폐업,서울특별시 강남구 역삼동 825-18번지 ,
3220000,폐업,서울특별시 강남구 역삼동 646-14번지 ,서울특별시 강남구 테헤란로25길 7 (역삼동)
3220000,폐업,서울특별시 강남구 역삼동 823-30번지 2층 ,
3220000,폐업,서울특별시 강남구 역삼동 823-30번지 외2필지 지하1층 ,"서울특별시 강남구 테헤란로14길 16 (역삼동,외2필지 지하1층)"
3220000,폐업,서울특별시 강남구 논현동 93-0번지 외1필지 ,"서울특별시 강남구 도산대로 326 (논현동,외1필지)"
3220000,폐업,서울특별시 강남구 역삼동 703-4번지 ,
3220000,폐업,서울특별시 강남구 삼성동 142-26번지 지하1층 ,
3220000,폐업,서울특별시 강남구 역삼동 820-9번지 ,
3220000,폐업,서울특별시 강남구 역삼동 832-5번지 ,서울특별시 강남구 강남대로 324 (역삼동)
3220000,폐업,서울특별시 강남구 논현동 202-7번지 ,
3220000,폐업,서울특별시 강남구 신사동 527-2번지 ,
3220000,폐업,서울특별시 강남구 역삼동 831 ,서울특별시 강남구 강남대로 354 (역삼동)
3220000,폐업,서울특별시 강남구 논현동 201-4번지 .10.11 ,
3220000,폐업,서울특별시 강남구 역삼동 736-16번지 ,
3220000,폐업,"서울특별시 강남구 역삼동 678-39번지 ,40 ",
3220000,폐업,"서울특별시 강남구 역삼동 720-33번지 ,(97.9.9역삼동701-7) ",
3220000,폐업,서울특별시 강남구 삼성동 142-16번지 ,"서울특별시 강남구 선릉로92길 39, 지상2층 (삼성동)"
3220000,폐업,서울특별시 강남구 역삼동 823-6번지 ,
3220000,폐업,서울특별시 강남구 역삼동 662-11번지 지하1층 ,"서울특별시 강남구 언주로 537 (역삼동,지하1층)"
3220000,폐업,서울특별시 강남구 역삼동 653-0번지 ,
3220000,폐업,서울특별시 강남구 논현동 97-23번지 지상12층 ,
3220000,폐업,서울특별시 강남구 삼성동 44-9번지 지하1층 ,"서울특별시 강남구 봉은사로 435, 지하1층 (삼성동)"
3220000,폐업,서울특별시 강남구 역삼동 662-16번지 ,서울특별시 강남구 언주로 533 (역삼동)
3220000,폐업,서울특별시 강남구 논현동 236-11 지하1층 ,"서울특별시 강남구 봉은사로 219 (논현동,지하1층)"
3220000,폐업,서울특별시 강남구 역삼동 606-3번지 ,"서울특별시 강남구 봉은사로 176, 지상2층 (역삼동)"
3220000,폐업,서울특별시 강남구 역삼동 831-30번지 지하1층 ,
3220000,폐업,서울특별시 강남구 역삼동 705-7번지 ,서울특별시 강남구 선릉로93길 15 (역삼동)
3220000,폐업,서울특별시 강남구 역삼동 735-32번지 ,
3220000,폐업,서울특별시 강남구 논현동 236-8번지 ,
3220000,폐업,서울특별시 강남구 역삼동 823-48번지 ,서울특별시 강남구 테헤란로10길 7 (역삼동)
3220000,폐업,서울특별시 강남구 역삼동 677-22번지 지상2층 ,"서울특별시 강남구 테헤란로33길 8 (역삼동,지상2층)"
3220000,폐업,서울특별시 강남구 삼성동 45-9번지 ,서울특별시 강남구 봉은사로 461 (삼성동)
3220000,폐업,서울특별시 강남구 역삼동 678-15번지 ,
3220000,폐업,"서울특별시 강남구 삼성동 143-26번지 8,9,10층 ",
3220000,폐업,"서울특별시 강남구 역삼동 825-22번지 지상1,2층 ",
3220000,폐업,서울특별시 강남구 신사동 588-21번지 지상2층 ,
3220000,폐업,서울특별시 강남구 삼성동 38-30번지 ,서울특별시 강남구 봉은사로 415 (삼성동)
3220000,폐업,서울특별시 강남구 역삼동 823-6번지 지하1층 ,
3220000,폐업,서울특별시 강남구 역삼동 601-15번지 지하1층 ,"서울특별시 강남구 봉은사로 114 (역삼동,지하1층)"
3220000,폐업,"서울특별시 강남구 역삼동 736-9 2층,3층,4층 ","서울특별시 강남구 논현로87길 16 (역삼동,2층,3층,4층)"
3220000,폐업,서울특별시 강남구 역삼동 736-9번지 지상1층 ,"서울특별시 강남구 논현로87길 16 (역삼동,지상1층)"
3220000,폐업,서울특별시 강남구 역삼동 823-48번지 지하1층 ,"서울특별시 강남구 테헤란로10길 7 (역삼동,지하1층)"
3220000,폐업,서울특별시 강남구 역삼동 606-28번지 ,서울특별시 강남구 논현로 561 (역삼동)
3220000,폐업,서울특별시 강남구 역삼동 677-21번지 ,
3220000,폐업,서울특별시 강남구 삼성동 37-22번지 ,
3220000,폐업,서울특별시 강남구 역삼동 648-17번지 ,서울특별시 강남구 테헤란로 129 (역삼동)
3220000,폐업,서울특별시 강남구 논현동 200-6번지 지상3층 ,
3220000,폐업,서울특별시 강남구 논현동 236-8번지 지하2층 ,"서울특별시 강남구 봉은사로 223, 지하2층 (논현동)"
3220000,폐업,서울특별시 강남구 삼성동 143-1번지 지하1층 ,
3220000,폐업,서울특별시 강남구 논현동 236-8번지 ,서울특별시 강남구 봉은사로 223 (논현동)
3220000,폐업,서울특별시 강남구 삼성동 142-22번지 ,서울특별시 강남구 테헤란로69길 9 (삼성동)
3220000,폐업,서울특별시 강남구 삼성동 143-27번지 지상1층 ,
3220000,폐업,서울특별시 강남구 역삼동 606번지 지상1층 ,
3220000,폐업,서울특별시 강남구 삼성동 142-23번지 ,서울특별시 강남구 선릉로92길 43 (삼성동)
3220000,폐업,서울특별시 강남구 삼성동 143-33번지 지하1층 ,
3220000,폐업,서울특별시 강남구 역삼동 679-4번지 로담코빌딩 지하1층 ,
3220000,폐업,서울특별시 강남구 신사동 588-21번지 ,"서울특별시 강남구 도산대로 217, 지상2층 (신사동)"
3220000,폐업,서울특별시 강남구 논현동 242-52번지 지하1층 ,
3220000,폐업,서울특별시 강남구 신사동 502-11 지하1층 ,"서울특별시 강남구 강남대로 620, 지하1층 (신사동)"
3220000,폐업,"서울특별시 강남구 역삼동 682-20번지 , 21 지하1층 ",
3220000,폐업,서울특별시 강남구 청담동 53-0번지 ,
3220000,폐업,서울특별시 강남구 역삼동 703-5번지 ,
3220000,폐업,서울특별시 강남구 역삼동 677-16번지 ,
3220000,폐업,서울특별시 강남구 역삼동 707-18번지 ,
3220000,폐업,서울특별시 강남구 삼성동 144-6번지 ,
3220000,폐업,서울특별시 강남구 역삼동 823-48번지 ,
3220000,폐업,서울특별시 강남구 역삼동 677-10 ,서울특별시 강남구 테헤란로37길 13-12 (역삼동)
3220000,폐업,서울특별시 강남구 역삼동 647-0번지 ,서울특별시 강남구 테헤란로13길 12 (역삼동)
3220000,폐업,서울특별시 강남구 역삼동 823-33번지 지하1층 ,"서울특별시 강남구 논현로85길 58 (역삼동,지하1층)"
3220000,폐업,서울특별시 강남구 역삼동 831-11번지 지하1층 ,"서울특별시 강남구 강남대로 338 (역삼동,지하1층)"
3220000,폐업,서울특별시 강남구 논현동 1-0번지 ,
3220000,폐업,서울특별시 강남구 논현동 200-7번지 ,서울특별시 강남구 강남대로 476 (논현동)
3220000,폐업,서울특별시 강남구 신사동 513-4번지 ,
3220000,폐업,서울특별시 강남구 논현동 211-16번지 ,
3220000,폐업,서울특별시 강남구 역삼동 822-0번지 지하1층 ,
3220000,폐업,서울특별시 강남구 역삼동 832-7번지 지하1층 ,
3220000,폐업,서울특별시 강남구 역삼동 678-21번지 지하1층 ,"서울특별시 강남구 테헤란로27길 10 (역삼동,지하1층)"
3220000,폐업,서울특별시 강남구 삼성동 44-9 지하1층 ,"서울특별시 강남구 봉은사로 435, 지하1층 (삼성동)"
3220000,폐업,서울특별시 강남구 역삼동 718-15번지 지하1층 ,"서울특별시 강남구 테헤란로28길 3-8, 지하1층 (역삼동)"
3220000,폐업,"서울특별시 강남구 청담동 52-3번지 지하1,3층 ","서울특별시 강남구 도산대로 536, 지하1,3층 (청담동, 프리마호텔)"
3220000,폐업,서울특별시 강남구 역삼동 705-23번지 ,
3220000,폐업,서울특별시 강남구 논현동 278-20번지 ,
3220000,폐업,서울특별시 강남구 역삼동 736-36번지 ,
3220000,폐업,서울특별시 강남구 논현동 204-4번지 지하1층 ,
3220000,폐업,서울특별시 강남구 역삼동 653-2번지 ,서울특별시 강남구 봉은사로 236 (역삼동)
3220000,폐업,서울특별시 강남구 논현동 5-4번지 ,서울특별시 강남구 도산대로 138 (논현동)
3220000,폐업,서울특별시 강남구 역삼동 653-2번지 ,서울특별시 강남구 봉은사로 236 (역삼동)
3220000,폐업,서울특별시 강남구 개포동 0번지 ,
3220000,폐업,서울특별시 강남구 논현동 201-4번지 ,
3220000,폐업,서울특별시 강남구 논현동 17-8번지 ,
3220000,폐업,서울특별시 강남구 삼성동 141-6번지 ,
3220000,폐업,서울특별시 강남구 논현동 51-6번지 ,
3220000,폐업,서울특별시 강남구 삼성동 142-33번지 ,
3220000,폐업,서울특별시 강남구 논현동 61-3번지 ,
3220000,폐업,서울특별시 강남구 신사동 563-37번지 ,
3220000,폐업,서울특별시 강남구 신사동 537-10번지 ,서울특별시 강남구 도산대로 131 (신사동)
3220000,폐업,서울특별시 강남구 역삼동 718-15번지 ,서울특별시 강남구 테헤란로28길 3-8 (역삼동)
3220000,폐업,서울특별시 강남구 역삼동 646-18번지 ,
3220000,폐업,서울특별시 강남구 청담동 53-4번지 지하1층 ,"서울특별시 강남구 도산대로 544 (청담동,지하1층)"
3220000,폐업,서울특별시 강남구 역삼동 736-58번지 ,
3220000,폐업,서울특별시 강남구 삼성동 143-24번지 ,
3220000,폐업,서울특별시 강남구 역삼동 677-20번지 지하1층 ,
3220000,폐업,서울특별시 강남구 역삼동 677-20번지 (지하2층) ,
3220000,폐업,서울특별시 강남구 역삼동 831-29번지 지하1층 ,
3220000,폐업,서울특별시 강남구 청담동 129-0번지 지상2 ,
3220000,폐업,서울특별시 강남구 역삼동 702-23번지 지하2층 ,
3220000,폐업,서울특별시 강남구 삼성동 8-3번지 ,
3220000,폐업,서울특별시 강남구 역삼동 702-28번지 지하1층 ,
3220000,폐업,서울특별시 강남구 삼성동 143-23번지 지하1층 ,
3220000,폐업,서울특별시 강남구 논현동 236-6번지 지하1층 ,"서울특별시 강남구 봉은사로 227, 지하1층 (논현동)"
3220000,폐업,서울특별시 강남구 삼성동 116-0번지 ,서울특별시 강남구 봉은사로 466 (삼성동)
3220000,폐업,서울특별시 강남구 신사동 501-2번지 ,
3220000,폐업,서울특별시 강남구 논현동 206-17 지하1층 ,"서울특별시 강남구 봉은사로 159 (논현동,지하1층)"
3220000,폐업,서울특별시 강남구 청담동 125-20번지 모나미빌딩지하1층 ,
3220000,폐업,"서울특별시 강남구 역삼동 823-40 지상1,2층 ","서울특별시 강남구 테헤란로10길 13, 지상1,2층 (역삼동)"
3220000,폐업,서울특별시 강남구 역삼동 823-40 지하1층 ,"서울특별시 강남구 테헤란로10길 13, 지하1층 (역삼동)"
3220000,폐업,서울특별시 강남구 역삼동 820-9번지 ,
3220000,폐업,"서울특별시 강남구 삼성동 141-20번지 지상9,10층 ","서울특별시 강남구 선릉로92길 6 (삼성동,지상9,10층)"
3220000,폐업,서울특별시 강남구 청담동 132-17번지 ,
3220000,폐업,서울특별시 강남구 청담동 68-19번지 ,서울특별시 강남구 영동대로 721 (청담동)
3220000,폐업,서울특별시 강남구 역삼동 819-8번지 ,
3220000,폐업,서울특별시 강남구 논현동 235-9번지 ,
3220000,폐업,서울특별시 강남구 삼성동 141-10번지 ,"서울특별시 강남구 테헤란로63길 9, 지하2층 (삼성동)"
3220000,폐업,서울특별시 강남구 논현동 225-3번지 .4 ,
3220000,폐업,서울특별시 강남구 역삼동 823-10번지 ,서울특별시 강남구 테헤란로8길 11-4 (역삼동)
3220000,폐업,서울특별시 강남구 역삼동 735-27번지 ,
3220000,폐업,"서울특별시 강남구 삼성동 112-5번지 지하2층,지하3층 ","서울특별시 강남구 봉은사로 410 (삼성동,지하2층,지하3층)"
3220000,폐업,서울특별시 강남구 역삼동 823-33번지 ,서울특별시 강남구 논현로85길 58 (역삼동)
3220000,폐업,서울특별시 강남구 논현동 202-19번지 ,서울특별시 강남구 봉은사로 117 (논현동)
3220000,폐업,서울특별시 강남구 논현동 18-2번지 렉스관광호텔 2층 ,"서울특별시 강남구 강남대로 588 (논현동,렉스관광호텔 2층)"
3220000,폐업,"서울특별시 강남구 역삼동 825-6,7번지 지하1층 ","서울특별시 강남구 테헤란로2길 지하 22, 지하1층 (역삼동)"
