포인트 wkt,읍면동명
POINT(127.03616320579305921 37.50976280650176875),논현동
POINT(127.03602532989600604 37.50980633111336715),논현동
POINT(127.03596507577769614 37.50996425953526625),논현동
POINT(127.03583294292552353 37.51000320506905439),논현동
POINT(127.03583294292552353 37.51000320506905439),논현동
POINT(127.0357899265275563 37.51016341671752485),논현동
POINT(127.0357899265275563 37.51016341671752485),논현동
POINT(127.03561200000000042 37.51029700000000133),논현동
POINT(127.03561200000000042 37.51029700000000133),논현동
POINT(127.03536442300257647 37.51070642456834747),논현동
POINT(127.03525534052018031 37.51089182982792636),논현동
POINT(127.03522131040674026 37.51104844098460944),논현동
POINT(127.03519833795996874 37.51107133334384969),논현동
POINT(127.03511223136140984 37.51124300030476633),논현동
POINT(127.03511223136140984 37.51124300030476633),논현동
POINT(127.03504621871070412 37.51138033297247887),논현동
POINT(127.03504621871070412 37.51138033297247887),논현동
POINT(127.0349917049656483 37.51153368205113736),논현동
POINT(127.0349917049656483 37.51153368205113736),논현동
POINT(127.03501469792976764 37.51155427219619298),논현동
POINT(127.03482843045574668 37.51179777186887776),논현동
POINT(127.03473939726806918 37.51185730040965893),논현동
POINT(127.03473939726806918 37.51185730040965893),논현동
POINT(127.03475951839254776 37.51188017999868407),논현동
POINT(127.03465047079504302 37.51214797248015032),논현동
POINT(127.03454138128701345 37.51232651138590768),논현동
POINT(127.03454138128701345 37.51232651138590768),논현동
POINT(127.03462760356636352 37.51239971976147558),논현동
POINT(127.03457460018506708 37.51271669954266486),논현동
POINT(127.03457460018506708 37.51271669954266486),논현동
POINT(127.0344712966588645 37.51298449013959413),논현동
POINT(127.03450292991841764 37.51305084886516283),논현동
POINT(127.03450292991841764 37.51305084886516283),논현동
POINT(127.03448582895236996 37.51334836540168993),논현동
POINT(127.03446867838437129 37.51353832007701783),논현동
POINT(127.03448602060140615 37.51376488148000021),논현동
POINT(127.03444867260995466 37.51376718092842566),논현동
POINT(127.03444867260995466 37.51376718092842566),논현동
POINT(127.03444875255372892 37.51394111071067528),논현동
POINT(127.03444023448075484 37.5141608139943088),논현동
POINT(127.0345179229767183 37.51441482035598085),논현동
POINT(127.03440590114017539 37.51447206678565038),논현동
POINT(127.03440590114017539 37.51447206678565038),논현동
POINT(127.03439734086833823 37.51460022806809746),논현동
POINT(127.03439734086833823 37.51460022806809746),논현동
POINT(127.03662120900386867 37.50931983063517805),논현동
POINT(127.03561200000000042 37.51029700000000133),논현동
POINT(127.03511223136140984 37.51124300030476633),논현동
POINT(127.03444867260995466 37.51376718092842566),논현동
POINT(127.03440590114017539 37.51447206678565038),논현동
POINT(127.04005328521468243 37.51766842392244428),논현동
POINT(127.04005328521468243 37.51766842392244428),논현동
POINT(127.04008489356793632 37.51767527884521058),논현동
POINT(127.04027456840802301 37.5177621791660485),논현동
POINT(127.03993294206978248 37.51828637274775247),논현동
POINT(127.03987556256782909 37.51844430196492652),논현동
POINT(127.03988716371424061 37.51864797883875724),논현동
POINT(127.03977809303053448 37.51885627350233676),논현동
POINT(127.03977809303053448 37.51885627350233676),논현동
POINT(127.03970067066028093 37.51914694515228632),논현동
POINT(127.03967480813965096 37.51914008819862545),논현동
POINT(127.03967480813965096 37.51914008819862545),논현동
POINT(127.03958293797776946 37.51927743190037745),논현동
POINT(127.03956577481864088 37.51942161616896954),논현동
POINT(127.03942221134069257 37.51960703654864204),논현동
POINT(127.03942221134069257 37.51960703654864204),논현동
POINT(127.0393992267267862 37.51960933276581756),논현동
POINT(127.0393992267267862 37.51960933276581756),논현동
POINT(127.03931034877759032 37.5199755300173976),논현동
POINT(127.03931906817413733 37.52016547656796774),논현동
POINT(127.03928749363772965 37.52022498931192729),논현동
POINT(127.03928749363772965 37.52022498931192729),논현동
POINT(127.03914965770934486 37.52037836776521829),논현동
POINT(127.03914965770934486 37.52037836776521829),논현동
POINT(127.03917838309716615 37.52036462695516406),논현동
POINT(127.03910662455044189 37.52050425213298723),논현동
POINT(127.03898897086915554 37.52079264800262592),논현동
POINT(127.03885984807310194 37.52112910700697768),논현동
POINT(127.03889719484487841 37.52111765197734172),논현동
POINT(127.03890871056465528 37.52116113058134772),논현동
POINT(127.03871057319426541 37.52139233895055526),논현동
POINT(127.03871057319426541 37.52139233895055526),논현동
POINT(127.03874505155847885 37.52139003909805837),논현동
POINT(127.03884850562339182 37.52141975622776471),논현동
POINT(127.03868772271945886 37.52165552935015569),논현동
POINT(127.03861893323939114 37.52198510262367392),논현동
POINT(127.03844370426483579 37.52206983602388135),논현동
POINT(127.03848392841668158 37.52206524583057501),논현동
POINT(127.03856728772268525 37.52212929795144447),논현동
POINT(127.03856728772268525 37.52212929795144447),논현동
POINT(127.03844959888382959 37.52235819100175718),논현동
POINT(127.03841225611844834 37.52237880007325543),논현동
POINT(127.03277104105724504 37.51508994343701175),논현동
POINT(127.03277104105724504 37.51508994343701175),논현동
POINT(127.03258725514845651 37.51529596374568598),논현동
POINT(127.03267056995818507 37.51528678653232163),논현동
POINT(127.03277690927428978 37.51536914485370033),논현동
POINT(127.03277690927428978 37.51536914485370033),논현동
POINT(127.03265915051424884 37.51545385380349273),논현동
POINT(127.03262764341027946 37.51567585180473685),논현동
POINT(127.03240651249954851 37.51589790196720742),논현동
POINT(127.03232040285081439 37.51609016369850735),논현동
POINT(127.03232040285081439 37.51609016369850735),논현동
POINT(127.03225439559514598 37.51626182293076539),논현동
POINT(127.03214817241141077 37.51645180146653047),논현동
POINT(127.03214817241141077 37.51645180146653047),논현동
POINT(127.03214817241141077 37.51645180146653047),논현동
POINT(127.03264526069160922 37.51654549563575358),논현동
POINT(127.03298721114708769 37.51665982808118116),논현동
POINT(127.03301881843000842 37.51666668489659884),논현동
POINT(127.03301881843000842 37.51666668489659884),논현동
POINT(127.03308781865065669 37.51676965029110988),논현동
POINT(127.03308781865065669 37.51676965029110988),논현동
POINT(127.03305341188546151 37.51692985834883842),논현동
POINT(127.03305636778840437 37.51711751852734267),논현동
POINT(127.0330463622862851 37.51723194876672807),논현동
POINT(127.03304356483329229 37.51740359070458197),논현동
POINT(127.03304937874172253 37.5175569218390379),논현동
POINT(127.03305230942562787 37.51768736829018991),논현동
POINT(127.03303802538246714 37.51787274471959677),논현동
POINT(127.0330323849840255 37.51811304388693458),논현동
POINT(127.03302965303467431 37.51843344142206149),논현동
POINT(127.03302965303467431 37.51843344142206149),논현동
POINT(127.03300379741725123 37.51844031429453707),논현동
POINT(127.03300379741725123 37.51844031429453707),논현동
POINT(127.03292341567130563 37.51859366946212049),논현동
POINT(127.03285738953368877 37.51872413509654081),논현동
POINT(127.03275691279574744 37.51891868959825871),논현동
POINT(127.03270236891857792 37.5190262664731975),논현동
POINT(127.03270236891857792 37.5190262664731975),논현동
POINT(127.03269376028667637 37.51905144288517846),논현동
POINT(127.03262199290206524 37.51919564125515905),논현동
POINT(127.03252726135961836 37.51939019395923225),논현동
POINT(127.03250720442343891 37.51951835816402792),논현동
POINT(127.03235217383870292 37.51980446920926937),논현동
POINT(127.03222012803811936 37.52009057376945123),논현동
POINT(127.03219429242344063 37.52014550595814057),논현동
POINT(127.03219429242344063 37.52014550595814057),논현동
POINT(127.0321713074218053 37.52014780076872569),논현동
POINT(127.03209661375395001 37.52017299511435056),논현동
POINT(127.03209954876729171 37.52031717281582957),논현동
POINT(127.03209954876729171 37.52031717281582957),논현동
POINT(127.0319589174189332 37.5206879556481212),논현동
POINT(127.03013950650870356 37.5132734485073982),논현동
POINT(127.03018546965411417 37.51326199401869843),논현동
POINT(127.03018546965411417 37.51326199401869843),논현동
POINT(127.0302456850336057 37.51297133271635431),논현동
POINT(127.0302456850336057 37.51297133271635431),논현동
POINT(127.03035770502749813 37.51290722456650428),논현동
POINT(127.03046965412272584 37.51266918648831705),논현동
POINT(127.03064189801757777 37.51234187919259),논현동
POINT(127.03064189801757777 37.51234187919259),논현동
POINT(127.03055283473597115 37.51233732516198671),논현동
POINT(127.03061023950182573 37.51220457435844224),논현동
POINT(127.03072508594904377 37.51203061468209654),논현동
POINT(127.0308715199576568 37.51182231837444192),논현동
POINT(127.0308715199576568 37.51182231837444192),논현동
POINT(127.03086289080511051 37.51179714656966269),논현동
POINT(127.03086289080511051 37.51179714656966269),논현동
POINT(127.03060719927714217 37.51179492455021602),논현동
POINT(127.0304606139192316 37.511632475326536),논현동
POINT(127.03034285655463975 37.51171260491795323),논현동
POINT(127.0301215548951177 37.51149753776761031),논현동
POINT(127.03011581641808903 37.51151584763891123),논현동
POINT(127.03011581641808903 37.51151584763891123),논현동
POINT(127.03006124200446436 37.51154332415256221),논현동
POINT(127.03006412777381229 37.51157536313196061),논현동
POINT(127.02977966236804264 37.51145871909058371),논현동
POINT(127.02959289487857575 37.51138782094704283),논현동
POINT(127.02959289487857575 37.51138782094704283),논현동
POINT(127.02956703505638814 37.51137867321867247),논현동
POINT(127.02956703505638814 37.51137867321867247),논현동
POINT(127.10694282568029223 37.47199958692890931),율현동
POINT(127.10694282568029223 37.47199958692890931),율현동
POINT(127.10695416127637714 37.47189430266033128),율현동
POINT(127.10624779149830488 37.47189036278007279),율현동
POINT(127.10624779149830488 37.47189036278007279),율현동
POINT(127.10624779149830488 37.47189036278007279),율현동
POINT(127.10624779149830488 37.47189036278007279),율현동
POINT(127.10605805628463827 37.47173262221192402),율현동
POINT(127.10602076377938374 37.47175782989859982),율현동
POINT(127.10602076377938374 37.47175782989859982),율현동
POINT(127.10591447066930471 37.47172130817278912),율현동
POINT(127.10581643694516174 37.47143303674094028),율현동
POINT(127.10562939160165286 37.47114484481600272),율현동
POINT(127.10562939160165286 37.47114484481600272),율현동
POINT(127.10532723335383309 37.47067138140526055),율현동
POINT(127.10532723335383309 37.47067138140526055),율현동
POINT(127.10495600000000138 37.47036099999999692),율현동
POINT(127.10495600000000138 37.47036099999999692),율현동
POINT(127.10486155692940713 37.47030104787783245),율현동
POINT(127.10486155692940713 37.47030104787783245),율현동
POINT(127.1048441978691983 37.47020723207084814),율현동
POINT(127.1045309805739123 37.47003357853468231),율현동
POINT(127.10453676784078425 37.47006561334173114),율현동
POINT(127.10453676784078425 37.47006561334173114),율현동
POINT(127.10453676784078425 37.47006561334173114),율현동
POINT(127.10453676784078425 37.47006561334173114),율현동
POINT(127.10453676784078425 37.47006561334173114),율현동
POINT(127.08127838462755221 37.4908140017536553),일원동
POINT(127.08127838462755221 37.4908140017536553),일원동
POINT(127.08127838462755221 37.4908140017536553),일원동
POINT(127.08128200000000163 37.49074300000000193),일원동
POINT(127.08151300000000106 37.49091700000000316),일원동
POINT(127.08151300000000106 37.49091700000000316),일원동
POINT(127.08170800000000611 37.49094099999999941),일원동
POINT(127.08190500000000611 37.4910860000000028),일원동
POINT(127.08216099999999926 37.49120599999999826),일원동
POINT(127.08216099999999926 37.49120599999999826),일원동
POINT(127.08238684912438998 37.49133056893492721),일원동
POINT(127.08238684912438998 37.49133056893492721),일원동
POINT(127.08238684912438998 37.49133056893492721),일원동
POINT(127.08255360946340318 37.49131146775768286),일원동
POINT(127.08255666866672584 37.49138503159826286),일원동
POINT(127.08255666866672584 37.49138503159826286),일원동
POINT(127.08255666866672584 37.49138503159826286),일원동
POINT(127.08283699999999783 37.4915110000000027),일원동
POINT(127.08283699999999783 37.4915110000000027),일원동
POINT(127.08294990111382106 37.4914796799978447),일원동
POINT(127.08320024455274222 37.49163375520011954),일원동
POINT(127.08318540594697765 37.49168122756791632),일원동
POINT(127.08318540594697765 37.49168122756791632),일원동
POINT(127.08325086950594596 37.49162897334525724),일원동
POINT(127.08325086950594596 37.49162897334525724),일원동
POINT(127.08349699999999416 37.4917689999999979),일원동
POINT(127.08369197060702049 37.4919158062937683),일원동
POINT(127.08369197060702049 37.4919158062937683),일원동
POINT(127.08402900000000102 37.49204699999999946),일원동
POINT(127.08402900000000102 37.49204699999999946),일원동
POINT(127.08402900000000102 37.49204699999999946),일원동
POINT(127.08412300000000528 37.49205700000000263),일원동
POINT(127.08442495363152602 37.49220954864554045),일원동
POINT(127.08442495363152602 37.49220954864554045),일원동
POINT(127.08462446298611326 37.49217855566150348),일원동
POINT(127.08459478199222303 37.49226875455443064),일원동
POINT(127.08452099999999518 37.49204300000000245),일원동
POINT(127.08452099999999518 37.49204300000000245),일원동
POINT(127.08466032007795832 37.49228294618180968),일원동
POINT(127.08466032007795832 37.49228294618180968),일원동
POINT(127.08489866526110745 37.49235634110748805),일원동
POINT(127.08525916623632668 37.49246999008273917),일원동
POINT(127.08525916623632668 37.49246999008273917),일원동
POINT(127.0855020000000053 37.49250399999999672),일원동
POINT(127.0855020000000053 37.49250399999999672),일원동
POINT(127.0855020000000053 37.49250399999999672),일원동
POINT(127.08556199999999592 37.49255000000000138),일원동
POINT(127.08575378341052442 37.49266422592895509),일원동
POINT(127.08611429533068815 37.49278499156585553),일원동
